Year,Geography,TableID,Field,Value,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,Label
2021,All Tracts in Madison City DownTown,B15003,B15003_020E,367.0,55,025,001704,,55025001704,Associate's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_021E,76.0,55,025,001704,,55025001704,Bachelor's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_022E,816.0,55,025,001704,,55025001704,Master's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_023E,671.0,55,025,001704,,55025001704,Professional School Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_024E,122.0,55,025,001704,,55025001704,Doctorate Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_001E,1900.0,55,025,001706,,55025001706,Population 25 Years and Over (Total)
2021,All Tracts in Madison City DownTown,B15003,B15003_017E,99.0,55,025,001706,,55025001706,High School Graduate (incl. equivalency)
2021,All Tracts in Madison City DownTown,B15003,B15003_018E,18.0,55,025,001706,,55025001706,Some College (Less than 1 year)
2021,All Tracts in Madison City DownTown,B15003,B15003_019E,18.0,55,025,001706,,55025001706,"Some College (1 or more years, no degree)"
2021,All Tracts in Madison City DownTown,B15003,B15003_020E,69.0,55,025,001706,,55025001706,Associate's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_021E,0.0,55,025,001706,,55025001706,Bachelor's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_022E,1159.0,55,025,001706,,55025001706,Master's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_023E,261.0,55,025,001706,,55025001706,Professional School Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_024E,166.0,55,025,001706,,55025001706,Doctorate Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_001E,1007.0,55,025,001707,,55025001707,Population 25 Years and Over (Total)
2021,All Tracts in Madison City DownTown,B15003,B15003_017E,51.0,55,025,001707,,55025001707,High School Graduate (incl. equivalency)
2021,All Tracts in Madison City DownTown,B15003,B15003_018E,2.0,55,025,001707,,55025001707,Some College (Less than 1 year)
2021,All Tracts in Madison City DownTown,B15003,B15003_019E,12.0,55,025,001707,,55025001707,"Some College (1 or more years, no degree)"
2021,All Tracts in Madison City DownTown,B15003,B15003_020E,92.0,55,025,001707,,55025001707,Associate's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_021E,9.0,55,025,001707,,55025001707,Bachelor's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_022E,488.0,55,025,001707,,55025001707,Master's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_023E,276.0,55,025,001707,,55025001707,Professional School Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_024E,10.0,55,025,001707,,55025001707,Doctorate Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_001E,2582.0,55,025,001802,,55025001802,Population 25 Years and Over (Total)
2021,All Tracts in Madison City DownTown,B15003,B15003_017E,109.0,55,025,001802,,55025001802,High School Graduate (incl. equivalency)
2021,All Tracts in Madison City DownTown,B15003,B15003_018E,30.0,55,025,001802,,55025001802,Some College (Less than 1 year)
2021,All Tracts in Madison City DownTown,B15003,B15003_019E,46.0,55,025,001802,,55025001802,"Some College (1 or more years, no degree)"
2021,All Tracts in Madison City DownTown,B15003,B15003_020E,195.0,55,025,001802,,55025001802,Associate's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_021E,48.0,55,025,001802,,55025001802,Bachelor's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_022E,1017.0,55,025,001802,,55025001802,Master's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_023E,619.0,55,025,001802,,55025001802,Professional School Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_024E,178.0,55,025,001802,,55025001802,Doctorate Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_001E,3051.0,55,025,001804,,55025001804,Population 25 Years and Over (Total)
2021,All Tracts in Madison City DownTown,B15003,B15003_017E,236.0,55,025,001804,,55025001804,High School Graduate (incl. equivalency)
2021,All Tracts in Madison City DownTown,B15003,B15003_018E,74.0,55,025,001804,,55025001804,Some College (Less than 1 year)
2021,All Tracts in Madison City DownTown,B15003,B15003_019E,55.0,55,025,001804,,55025001804,"Some College (1 or more years, no degree)"
2021,All Tracts in Madison City DownTown,B15003,B15003_020E,484.0,55,025,001804,,55025001804,Associate's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_021E,234.0,55,025,001804,,55025001804,Bachelor's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_022E,1009.0,55,025,001804,,55025001804,Master's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_023E,484.0,55,025,001804,,55025001804,Professional School Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_024E,156.0,55,025,001804,,55025001804,Doctorate Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_001E,3646.0,55,025,001901,,55025001901,Population 25 Years and Over (Total)
2021,All Tracts in Madison City DownTown,B15003,B15003_017E,331.0,55,025,001901,,55025001901,High School Graduate (incl. equivalency)
2021,All Tracts in Madison City DownTown,B15003,B15003_018E,26.0,55,025,001901,,55025001901,Some College (Less than 1 year)
2021,All Tracts in Madison City DownTown,B15003,B15003_019E,61.0,55,025,001901,,55025001901,"Some College (1 or more years, no degree)"
2021,All Tracts in Madison City DownTown,B15003,B15003_020E,366.0,55,025,001901,,55025001901,Associate's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_021E,282.0,55,025,001901,,55025001901,Bachelor's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_022E,1330.0,55,025,001901,,55025001901,Master's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_023E,787.0,55,025,001901,,55025001901,Professional School Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_024E,144.0,55,025,001901,,55025001901,Doctorate Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_001E,2578.0,55,025,001902,,55025001902,Population 25 Years and Over (Total)
2021,All Tracts in Madison City DownTown,B15003,B15003_017E,275.0,55,025,001902,,55025001902,High School Graduate (incl. equivalency)
2021,All Tracts in Madison City DownTown,B15003,B15003_018E,43.0,55,025,001902,,55025001902,Some College (Less than 1 year)
2021,All Tracts in Madison City DownTown,B15003,B15003_019E,99.0,55,025,001902,,55025001902,"Some College (1 or more years, no degree)"
2021,All Tracts in Madison City DownTown,B15003,B15003_020E,145.0,55,025,001902,,55025001902,Associate's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_021E,44.0,55,025,001902,,55025001902,Bachelor's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_022E,1147.0,55,025,001902,,55025001902,Master's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_023E,356.0,55,025,001902,,55025001902,Professional School Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_024E,103.0,55,025,001902,,55025001902,Doctorate Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_001E,4797.0,55,025,002000,,55025002000,Population 25 Years and Over (Total)
2021,All Tracts in Madison City DownTown,B15003,B15003_017E,449.0,55,025,002000,,55025002000,High School Graduate (incl. equivalency)
2021,All Tracts in Madison City DownTown,B15003,B15003_018E,103.0,55,025,002000,,55025002000,Some College (Less than 1 year)
2021,All Tracts in Madison City DownTown,B15003,B15003_019E,201.0,55,025,002000,,55025002000,"Some College (1 or more years, no degree)"
2021,All Tracts in Madison City DownTown,B15003,B15003_020E,517.0,55,025,002000,,55025002000,Associate's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_021E,287.0,55,025,002000,,55025002000,Bachelor's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_022E,1944.0,55,025,002000,,55025002000,Master's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_023E,716.0,55,025,002000,,55025002000,Professional School Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_024E,233.0,55,025,002000,,55025002000,Doctorate Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_001E,3864.0,55,025,002100,,55025002100,Population 25 Years and Over (Total)
2021,All Tracts in Madison City DownTown,B15003,B15003_017E,638.0,55,025,002100,,55025002100,High School Graduate (incl. equivalency)
2021,All Tracts in Madison City DownTown,B15003,B15003_018E,65.0,55,025,002100,,55025002100,Some College (Less than 1 year)
2021,All Tracts in Madison City DownTown,B15003,B15003_019E,141.0,55,025,002100,,55025002100,"Some College (1 or more years, no degree)"
2021,All Tracts in Madison City DownTown,B15003,B15003_020E,749.0,55,025,002100,,55025002100,Associate's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_021E,468.0,55,025,002100,,55025002100,Bachelor's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_022E,854.0,55,025,002100,,55025002100,Master's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_023E,576.0,55,025,002100,,55025002100,Professional School Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_024E,58.0,55,025,002100,,55025002100,Doctorate Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_001E,3211.0,55,025,002200,,55025002200,Population 25 Years and Over (Total)
2021,All Tracts in Madison City DownTown,B15003,B15003_017E,592.0,55,025,002200,,55025002200,High School Graduate (incl. equivalency)
2021,All Tracts in Madison City DownTown,B15003,B15003_018E,74.0,55,025,002200,,55025002200,Some College (Less than 1 year)
2021,All Tracts in Madison City DownTown,B15003,B15003_019E,75.0,55,025,002200,,55025002200,"Some College (1 or more years, no degree)"
2021,All Tracts in Madison City DownTown,B15003,B15003_020E,616.0,55,025,002200,,55025002200,Associate's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_021E,299.0,55,025,002200,,55025002200,Bachelor's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_022E,981.0,55,025,002200,,55025002200,Master's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_023E,316.0,55,025,002200,,55025002200,Professional School Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_024E,35.0,55,025,002200,,55025002200,Doctorate Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_001E,1797.0,55,025,002301,,55025002301,Population 25 Years and Over (Total)
2021,All Tracts in Madison City DownTown,B15003,B15003_017E,452.0,55,025,002301,,55025002301,High School Graduate (incl. equivalency)
2021,All Tracts in Madison City DownTown,B15003,B15003_018E,80.0,55,025,002301,,55025002301,Some College (Less than 1 year)
2021,All Tracts in Madison City DownTown,B15003,B15003_019E,68.0,55,025,002301,,55025002301,"Some College (1 or more years, no degree)"
2021,All Tracts in Madison City DownTown,B15003,B15003_020E,327.0,55,025,002301,,55025002301,Associate's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_021E,145.0,55,025,002301,,55025002301,Bachelor's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_022E,227.0,55,025,002301,,55025002301,Master's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_023E,222.0,55,025,002301,,55025002301,Professional School Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_024E,60.0,55,025,002301,,55025002301,Doctorate Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_001E,1212.0,55,025,002302,,55025002302,Population 25 Years and Over (Total)
2021,All Tracts in Madison City DownTown,B15003,B15003_017E,166.0,55,025,002302,,55025002302,High School Graduate (incl. equivalency)
2021,All Tracts in Madison City DownTown,B15003,B15003_018E,23.0,55,025,002302,,55025002302,Some College (Less than 1 year)
2021,All Tracts in Madison City DownTown,B15003,B15003_019E,53.0,55,025,002302,,55025002302,"Some College (1 or more years, no degree)"
2021,All Tracts in Madison City DownTown,B15003,B15003_020E,162.0,55,025,002302,,55025002302,Associate's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_021E,108.0,55,025,002302,,55025002302,Bachelor's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_022E,439.0,55,025,002302,,55025002302,Master's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_023E,143.0,55,025,002302,,55025002302,Professional School Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_024E,36.0,55,025,002302,,55025002302,Doctorate Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_001E,2433.0,55,025,002401,,55025002401,Population 25 Years and Over (Total)
2021,All Tracts in Madison City DownTown,B15003,B15003_017E,537.0,55,025,002401,,55025002401,High School Graduate (incl. equivalency)
2021,All Tracts in Madison City DownTown,B15003,B15003_018E,106.0,55,025,002401,,55025002401,Some College (Less than 1 year)
2021,All Tracts in Madison City DownTown,B15003,B15003_019E,120.0,55,025,002401,,55025002401,"Some College (1 or more years, no degree)"
2021,All Tracts in Madison City DownTown,B15003,B15003_020E,354.0,55,025,002401,,55025002401,Associate's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_021E,243.0,55,025,002401,,55025002401,Bachelor's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_022E,643.0,55,025,002401,,55025002401,Master's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_023E,200.0,55,025,002401,,55025002401,Professional School Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_024E,20.0,55,025,002401,,55025002401,Doctorate Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_001E,2935.0,55,025,002402,,55025002402,Population 25 Years and Over (Total)
2021,All Tracts in Madison City DownTown,B15003,B15003_017E,653.0,55,025,002402,,55025002402,High School Graduate (incl. equivalency)
2021,All Tracts in Madison City DownTown,B15003,B15003_018E,16.0,55,025,002402,,55025002402,Some College (Less than 1 year)
2021,All Tracts in Madison City DownTown,B15003,B15003_019E,139.0,55,025,002402,,55025002402,"Some College (1 or more years, no degree)"
2021,All Tracts in Madison City DownTown,B15003,B15003_020E,432.0,55,025,002402,,55025002402,Associate's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_021E,310.0,55,025,002402,,55025002402,Bachelor's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_022E,738.0,55,025,002402,,55025002402,Master's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_023E,379.0,55,025,002402,,55025002402,Professional School Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_024E,37.0,55,025,002402,,55025002402,Doctorate Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_001E,1377.0,55,025,002500,,55025002500,Population 25 Years and Over (Total)
2021,All Tracts in Madison City DownTown,B15003,B15003_017E,264.0,55,025,002500,,55025002500,High School Graduate (incl. equivalency)
2021,All Tracts in Madison City DownTown,B15003,B15003_018E,71.0,55,025,002500,,55025002500,Some College (Less than 1 year)
2021,All Tracts in Madison City DownTown,B15003,B15003_019E,37.0,55,025,002500,,55025002500,"Some College (1 or more years, no degree)"
2021,All Tracts in Madison City DownTown,B15003,B15003_020E,375.0,55,025,002500,,55025002500,Associate's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_021E,110.0,55,025,002500,,55025002500,Bachelor's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_022E,285.0,55,025,002500,,55025002500,Master's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_023E,124.0,55,025,002500,,55025002500,Professional School Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_024E,11.0,55,025,002500,,55025002500,Doctorate Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_001E,1545.0,55,025,002601,,55025002601,Population 25 Years and Over (Total)
2021,All Tracts in Madison City DownTown,B15003,B15003_017E,452.0,55,025,002601,,55025002601,High School Graduate (incl. equivalency)
2021,All Tracts in Madison City DownTown,B15003,B15003_018E,36.0,55,025,002601,,55025002601,Some College (Less than 1 year)
2021,All Tracts in Madison City DownTown,B15003,B15003_019E,81.0,55,025,002601,,55025002601,"Some College (1 or more years, no degree)"
2021,All Tracts in Madison City DownTown,B15003,B15003_020E,185.0,55,025,002601,,55025002601,Associate's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_021E,183.0,55,025,002601,,55025002601,Bachelor's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_022E,336.0,55,025,002601,,55025002601,Master's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_023E,106.0,55,025,002601,,55025002601,Professional School Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_024E,0.0,55,025,002601,,55025002601,Doctorate Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_001E,3680.0,55,025,002602,,55025002602,Population 25 Years and Over (Total)
2021,All Tracts in Madison City DownTown,B15003,B15003_017E,757.0,55,025,002602,,55025002602,High School Graduate (incl. equivalency)
2021,All Tracts in Madison City DownTown,B15003,B15003_018E,88.0,55,025,002602,,55025002602,Some College (Less than 1 year)
2021,All Tracts in Madison City DownTown,B15003,B15003_019E,312.0,55,025,002602,,55025002602,"Some College (1 or more years, no degree)"
2021,All Tracts in Madison City DownTown,B15003,B15003_020E,441.0,55,025,002602,,55025002602,Associate's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_021E,506.0,55,025,002602,,55025002602,Bachelor's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_022E,1045.0,55,025,002602,,55025002602,Master's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_023E,214.0,55,025,002602,,55025002602,Professional School Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_024E,90.0,55,025,002602,,55025002602,Doctorate Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_001E,3836.0,55,025,002603,,55025002603,Population 25 Years and Over (Total)
2021,All Tracts in Madison City DownTown,B15003,B15003_017E,603.0,55,025,002603,,55025002603,High School Graduate (incl. equivalency)
2021,All Tracts in Madison City DownTown,B15003,B15003_018E,120.0,55,025,002603,,55025002603,Some College (Less than 1 year)
2021,All Tracts in Madison City DownTown,B15003,B15003_019E,131.0,55,025,002603,,55025002603,"Some College (1 or more years, no degree)"
2021,All Tracts in Madison City DownTown,B15003,B15003_020E,952.0,55,025,002603,,55025002603,Associate's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_021E,367.0,55,025,002603,,55025002603,Bachelor's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_022E,1193.0,55,025,002603,,55025002603,Master's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_023E,123.0,55,025,002603,,55025002603,Professional School Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_024E,52.0,55,025,002603,,55025002603,Doctorate Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_001E,2650.0,55,025,002700,,55025002700,Population 25 Years and Over (Total)
2021,All Tracts in Madison City DownTown,B15003,B15003_017E,461.0,55,025,002700,,55025002700,High School Graduate (incl. equivalency)
2021,All Tracts in Madison City DownTown,B15003,B15003_018E,135.0,55,025,002700,,55025002700,Some College (Less than 1 year)
2021,All Tracts in Madison City DownTown,B15003,B15003_019E,128.0,55,025,002700,,55025002700,"Some College (1 or more years, no degree)"
2021,All Tracts in Madison City DownTown,B15003,B15003_020E,442.0,55,025,002700,,55025002700,Associate's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_021E,238.0,55,025,002700,,55025002700,Bachelor's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_022E,536.0,55,025,002700,,55025002700,Master's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_023E,364.0,55,025,002700,,55025002700,Professional School Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_024E,76.0,55,025,002700,,55025002700,Doctorate Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_001E,1798.0,55,025,002800,,55025002800,Population 25 Years and Over (Total)
2021,All Tracts in Madison City DownTown,B15003,B15003_017E,357.0,55,025,002800,,55025002800,High School Graduate (incl. equivalency)
2021,All Tracts in Madison City DownTown,B15003,B15003_018E,36.0,55,025,002800,,55025002800,Some College (Less than 1 year)
2021,All Tracts in Madison City DownTown,B15003,B15003_019E,60.0,55,025,002800,,55025002800,"Some College (1 or more years, no degree)"
2021,All Tracts in Madison City DownTown,B15003,B15003_020E,242.0,55,025,002800,,55025002800,Associate's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_021E,215.0,55,025,002800,,55025002800,Bachelor's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_022E,515.0,55,025,002800,,55025002800,Master's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_023E,266.0,55,025,002800,,55025002800,Professional School Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_024E,24.0,55,025,002800,,55025002800,Doctorate Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_001E,2419.0,55,025,002900,,55025002900,Population 25 Years and Over (Total)
2021,All Tracts in Madison City DownTown,B15003,B15003_017E,571.0,55,025,002900,,55025002900,High School Graduate (incl. equivalency)
2021,All Tracts in Madison City DownTown,B15003,B15003_018E,123.0,55,025,002900,,55025002900,Some College (Less than 1 year)
2021,All Tracts in Madison City DownTown,B15003,B15003_019E,114.0,55,025,002900,,55025002900,"Some College (1 or more years, no degree)"
2021,All Tracts in Madison City DownTown,B15003,B15003_020E,344.0,55,025,002900,,55025002900,Associate's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_021E,172.0,55,025,002900,,55025002900,Bachelor's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_022E,687.0,55,025,002900,,55025002900,Master's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_023E,186.0,55,025,002900,,55025002900,Professional School Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_024E,21.0,55,025,002900,,55025002900,Doctorate Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_001E,3736.0,55,025,003001,,55025003001,Population 25 Years and Over (Total)
2021,All Tracts in Madison City DownTown,B15003,B15003_017E,862.0,55,025,003001,,55025003001,High School Graduate (incl. equivalency)
2021,All Tracts in Madison City DownTown,B15003,B15003_018E,136.0,55,025,003001,,55025003001,Some College (Less than 1 year)
2021,All Tracts in Madison City DownTown,B15003,B15003_019E,111.0,55,025,003001,,55025003001,"Some College (1 or more years, no degree)"
2021,All Tracts in Madison City DownTown,B15003,B15003_020E,409.0,55,025,003001,,55025003001,Associate's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_021E,458.0,55,025,003001,,55025003001,Bachelor's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_022E,1110.0,55,025,003001,,55025003001,Master's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_023E,304.0,55,025,003001,,55025003001,Professional School Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_024E,32.0,55,025,003001,,55025003001,Doctorate Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_001E,2450.0,55,025,003002,,55025003002,Population 25 Years and Over (Total)
2021,All Tracts in Madison City DownTown,B15003,B15003_017E,473.0,55,025,003002,,55025003002,High School Graduate (incl. equivalency)
2021,All Tracts in Madison City DownTown,B15003,B15003_018E,33.0,55,025,003002,,55025003002,Some College (Less than 1 year)
2021,All Tracts in Madison City DownTown,B15003,B15003_019E,109.0,55,025,003002,,55025003002,"Some College (1 or more years, no degree)"
2021,All Tracts in Madison City DownTown,B15003,B15003_020E,441.0,55,025,003002,,55025003002,Associate's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_021E,429.0,55,025,003002,,55025003002,Bachelor's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_022E,424.0,55,025,003002,,55025003002,Master's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_023E,284.0,55,025,003002,,55025003002,Professional School Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_024E,36.0,55,025,003002,,55025003002,Doctorate Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_001E,4484.0,55,025,003100,,55025003100,Population 25 Years and Over (Total)
2021,All Tracts in Madison City DownTown,B15003,B15003_017E,848.0,55,025,003100,,55025003100,High School Graduate (incl. equivalency)
2021,All Tracts in Madison City DownTown,B15003,B15003_018E,163.0,55,025,003100,,55025003100,Some College (Less than 1 year)
2021,All Tracts in Madison City DownTown,B15003,B15003_019E,209.0,55,025,003100,,55025003100,"Some College (1 or more years, no degree)"
2021,All Tracts in Madison City DownTown,B15003,B15003_020E,506.0,55,025,003100,,55025003100,Associate's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_021E,668.0,55,025,003100,,55025003100,Bachelor's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_022E,1428.0,55,025,003100,,55025003100,Master's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_023E,380.0,55,025,003100,,55025003100,Professional School Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_024E,48.0,55,025,003100,,55025003100,Doctorate Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_001E,1625.0,55,025,003200,,55025003200,Population 25 Years and Over (Total)
2021,All Tracts in Madison City DownTown,B15003,B15003_017E,34.0,55,025,003200,,55025003200,High School Graduate (incl. equivalency)
2021,All Tracts in Madison City DownTown,B15003,B15003_018E,0.0,55,025,003200,,55025003200,Some College (Less than 1 year)
2021,All Tracts in Madison City DownTown,B15003,B15003_019E,19.0,55,025,003200,,55025003200,"Some College (1 or more years, no degree)"
2021,All Tracts in Madison City DownTown,B15003,B15003_020E,69.0,55,025,003200,,55025003200,Associate's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_021E,36.0,55,025,003200,,55025003200,Bachelor's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_022E,308.0,55,025,003200,,55025003200,Master's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_023E,432.0,55,025,003200,,55025003200,Professional School Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_024E,69.0,55,025,003200,,55025003200,Doctorate Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_001E,1356.0,55,025,010100,,55025010100,Population 25 Years and Over (Total)
2021,All Tracts in Madison City DownTown,B15003,B15003_017E,24.0,55,025,010100,,55025010100,High School Graduate (incl. equivalency)
2021,All Tracts in Madison City DownTown,B15003,B15003_018E,3.0,55,025,010100,,55025010100,Some College (Less than 1 year)
2021,All Tracts in Madison City DownTown,B15003,B15003_019E,11.0,55,025,010100,,55025010100,"Some College (1 or more years, no degree)"
2021,All Tracts in Madison City DownTown,B15003,B15003_020E,44.0,55,025,010100,,55025010100,Associate's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_021E,22.0,55,025,010100,,55025010100,Bachelor's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_022E,369.0,55,025,010100,,55025010100,Master's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_023E,321.0,55,025,010100,,55025010100,Professional School Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_024E,250.0,55,025,010100,,55025010100,Doctorate Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_001E,914.0,55,025,010200,,55025010200,Population 25 Years and Over (Total)
2021,All Tracts in Madison City DownTown,B15003,B15003_017E,35.0,55,025,010200,,55025010200,High School Graduate (incl. equivalency)
2021,All Tracts in Madison City DownTown,B15003,B15003_018E,2.0,55,025,010200,,55025010200,Some College (Less than 1 year)
2021,All Tracts in Madison City DownTown,B15003,B15003_019E,34.0,55,025,010200,,55025010200,"Some College (1 or more years, no degree)"
2021,All Tracts in Madison City DownTown,B15003,B15003_020E,63.0,55,025,010200,,55025010200,Associate's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_021E,30.0,55,025,010200,,55025010200,Bachelor's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_022E,386.0,55,025,010200,,55025010200,Master's Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_023E,219.0,55,025,010200,,55025010200,Professional School Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_024E,98.0,55,025,010200,,55025010200,Doctorate Degree
2021,All Tracts in Madison City DownTown,B15003,B15003_001E,2907.0,55,025,010300,,55025010300,Population 25 Years and Over (Total)
2021,All Tracts in Madison City DownTown,B15003,B15003_017E,408.0,55,025,010300,,55025010300,High School Graduate (incl. equivalency)
2021,All Tracts in Madison City DownTown,B15003,B15003_018E,86.0,55,025,010300,,55025010300,Some College (Less than 1 year)
